,userId,movieId,rating
20168,132,5791,3.5
20169,132,5816,3.0
20170,132,5878,3.5
20171,132,5952,3.0
20172,132,5956,1.5
20173,132,5969,2.5
20174,132,5970,3.0
20175,132,5971,3.5
20176,132,5991,4.0
20177,132,5992,4.0
20178,132,6155,3.0
20179,132,6157,3.0
20180,132,6218,3.0
20181,132,6251,2.0
20182,132,6291,3.5
20183,132,6323,3.0
20184,132,6333,3.0
20185,132,6350,2.0
20186,132,6365,3.5
20187,132,6367,3.0
20188,132,6377,3.0
20189,132,6539,3.0
20190,132,6593,3.5
20191,132,6711,4.0
20192,132,6774,3.5
20193,132,6863,4.0
20194,132,6874,4.5
20195,132,6934,3.0
20196,132,6942,4.5
20197,132,7022,3.5
20198,132,7034,3.0
20199,132,7090,3.0
20200,132,7139,4.0
20201,132,7147,3.5
20202,132,7153,4.0
20203,132,7320,3.0
20204,132,7323,3.0
20205,132,7361,4.0
20206,132,7371,3.0
20207,132,7438,4.5
20208,132,7444,3.5
20209,132,7773,4.0
20210,132,8360,3.0
20211,132,8368,3.0
20212,132,8373,3.0
20213,132,8464,2.5
20214,132,8638,4.0
20215,132,8808,2.5
20216,132,8873,2.0
20217,132,8874,3.5
20218,132,8961,3.0
20219,132,8969,4.0
20220,132,8970,3.5
20221,132,8973,4.0
20222,132,8983,3.5
20223,132,26776,2.0
20224,132,27721,3.0
20225,132,27731,3.0
20226,132,27815,3.0
20227,132,30749,4.0
20228,132,30793,3.5
20229,132,31658,4.0
20230,132,31696,2.0
20231,132,32587,4.0
20232,132,33679,2.5
20233,132,33794,3.0
20234,132,36517,2.5
20235,132,37729,3.5
20236,132,38061,2.5
20237,132,39183,3.5
20238,132,40819,3.0
20239,132,41571,4.0
20240,132,44022,2.0
20241,132,44191,3.0
20242,132,44694,2.5
20243,132,45499,3.0
20244,132,45720,3.0
20245,132,45722,3.0
20246,132,45880,3.0
20247,132,46578,4.0
20248,132,46976,4.0
20249,132,48082,3.5
20250,132,48394,3.0
20251,132,48516,3.0
20252,132,48780,3.5
20253,132,48997,3.0
20254,132,50872,3.5
20255,132,52281,4.0
20256,132,55269,2.0
20257,132,56367,3.0
20258,132,56782,2.5
20259,132,58559,3.5
20260,132,60069,0.5
20261,132,63082,3.5
20262,132,64839,2.5
20263,132,68157,3.5
20264,132,68954,3.5
20265,132,79132,3.0
20266,133,32,4.0
20267,133,47,4.0
20268,133,50,3.0
20269,133,110,3.0
20270,133,150,3.0
20271,133,153,1.0
20272,133,185,2.0
20273,133,223,3.0
20274,133,253,2.0
20275,133,288,2.0
20276,133,296,3.0
20277,133,300,3.0
20278,133,318,4.0
20279,133,349,2.0
20280,133,356,4.0
20281,133,367,3.0
20282,133,377,3.0
20283,133,380,3.0
20284,133,454,3.0
20285,133,457,4.0
20286,133,471,4.0
20287,133,474,3.0
20288,133,480,3.0
20289,133,524,3.0
20290,133,527,4.0
20291,133,529,3.0
20292,133,539,3.0
20293,133,555,3.0
20294,133,588,3.0
20295,133,589,3.0
20296,133,590,2.0
20297,133,592,3.0
20298,133,593,3.0
20299,133,780,3.0
20300,133,1036,3.0
20301,134,1,3.0
20302,134,47,4.0
20303,134,48,3.0
20304,134,110,5.0
20305,134,153,4.0
20306,134,160,3.0
20307,134,161,4.0
20308,134,163,3.0
20309,134,173,3.0
20310,134,186,3.0
20311,134,193,3.0
20312,134,208,4.0
20313,134,227,3.0
20314,134,231,3.0
20315,134,253,4.0
20316,134,273,3.0
20317,134,288,4.0
20318,134,296,4.0
20319,134,315,3.0
20320,134,316,4.0
20321,134,344,3.0
20322,134,349,4.0
20323,134,364,3.0
20324,134,367,3.0
20325,134,380,2.0
20326,134,434,3.0
20327,134,442,4.0
20328,134,454,4.0
20329,134,509,4.0
20330,134,553,4.0
20331,134,588,3.0
20332,134,590,5.0
20333,134,592,3.0
20334,134,593,5.0
20335,134,595,5.0
20336,135,1,4.0
20337,135,2,3.0
20338,135,21,3.0
20339,135,32,5.0
20340,135,47,5.0
20341,135,65,1.0
20342,135,110,4.0
20343,135,112,4.0
20344,135,141,4.0
20345,135,153,1.0
20346,135,157,2.0
20347,135,161,5.0
20348,135,165,1.0
20349,135,180,4.0
20350,135,223,5.0
20351,135,231,2.0
20352,135,260,4.0
20353,135,267,2.0
20354,135,288,3.0
20355,135,292,4.0
20356,135,293,4.0
20357,135,296,4.0
20358,135,300,4.0
20359,135,318,5.0
20360,135,329,2.0
20361,135,349,2.0
20362,135,367,4.0
20363,135,377,4.0
20364,135,380,3.0
20365,135,393,3.0
20366,135,410,4.0
20367,135,420,3.0
20368,135,427,3.0
20369,135,457,4.0
20370,135,466,3.0
20371,135,480,5.0
20372,135,485,5.0
20373,135,514,3.0
20374,135,520,3.0
20375,135,527,5.0
20376,135,551,4.0
20377,135,587,4.0
20378,135,589,4.0
20379,135,592,5.0
20380,135,593,5.0
20381,135,608,4.0
20382,135,648,4.0
20383,135,663,4.0
20384,135,671,4.0
20385,135,673,2.0
20386,135,742,4.0
20387,135,780,3.0
20388,135,785,4.0
20389,135,788,4.0
20390,135,829,3.0
20391,135,832,4.0
20392,135,858,4.0
20393,135,893,5.0
20394,135,912,4.0
20395,135,919,5.0
20396,135,1009,4.0
20397,135,1036,5.0
20398,135,1073,5.0
20399,135,1077,4.0
20400,135,1097,4.0
20401,135,1129,4.0
20402,135,1136,5.0
20403,135,1196,4.0
20404,135,1197,5.0
20405,135,1198,4.0
20406,135,1199,5.0
20407,135,1200,5.0
20408,135,1203,5.0
20409,135,1206,5.0
20410,135,1210,4.0
20411,135,1213,4.0
20412,135,1214,4.0
20413,135,1215,5.0
20414,135,1220,4.0
20415,135,1225,3.0
20416,135,1230,4.0
20417,135,1240,5.0
20418,135,1259,5.0
20419,135,1261,3.0
20420,135,1265,5.0
20421,135,1291,4.0
20422,135,1320,4.0
20423,135,1343,3.0
20424,135,1356,2.0
20425,135,1358,5.0
20426,135,1370,2.0
20427,135,1372,1.0
20428,135,1374,4.0
20429,135,1375,3.0
20430,135,1376,3.0
20431,135,1377,2.0
20432,135,1378,4.0
20433,135,1379,4.0
20434,135,1385,3.0
20435,135,1387,5.0
20436,135,1391,3.0
20437,135,1393,3.0
20438,135,1407,4.0
20439,135,1422,4.0
20440,135,1429,4.0
20441,135,1449,4.0
20442,135,1459,4.0
20443,135,1468,5.0
20444,135,1480,3.0
20445,135,1483,4.0
20446,135,1515,2.0
20447,135,1517,5.0
20448,135,1544,1.0
20449,135,1552,2.0
20450,135,1562,2.0
20451,135,1573,4.0
20452,135,1580,4.0
20453,135,1584,3.0
20454,135,1597,4.0
20455,135,1610,3.0
20456,135,1614,3.0
20457,135,1625,3.0
20458,135,1639,4.0
20459,135,1653,5.0
20460,135,1674,4.0
20461,135,1676,3.0
20462,135,1682,4.0
20463,135,1690,3.0
20464,135,1694,1.0
20465,135,1717,3.0
20466,135,1721,2.0
20467,135,1722,1.0
20468,135,1732,4.0
20469,135,1754,5.0
20470,135,1769,2.0
20471,135,1792,2.0
20472,135,1845,5.0
20473,135,1876,2.0
20474,135,1883,5.0
20475,135,1892,4.0
20476,135,1917,1.0
20477,135,1918,2.0
20478,135,1921,5.0
20479,135,1923,5.0
20480,135,1954,4.0
20481,135,1967,4.0
20482,135,1968,4.0
20483,135,2000,5.0
20484,135,2001,3.0
20485,135,2002,3.0
20486,135,2004,4.0
20487,135,2009,3.0
20488,135,2020,4.0
20489,135,2028,4.0
20490,135,2064,5.0
20491,135,2076,4.0
20492,135,2088,3.0
20493,135,2105,3.0
20494,135,2115,4.0
20495,135,2118,3.0
20496,135,2124,4.0
20497,135,2161,3.0
20498,135,2167,4.0
20499,135,2193,2.0
20500,135,2248,3.0
20501,135,2253,2.0
20502,135,2273,4.0
20503,135,2300,5.0
20504,135,2302,4.0
20505,135,2320,3.0
20506,135,2321,2.0
20507,135,2324,4.0
20508,135,2353,3.0
20509,135,2387,4.0
20510,135,2391,5.0
20511,135,2393,2.0
20512,135,2395,3.0
20513,135,2406,4.0
20514,135,2407,3.0
20515,135,2409,5.0
20516,135,2412,3.0
20517,135,2414,3.0
20518,135,2455,3.0
20519,135,2468,2.0
20520,135,2470,3.0
20521,135,2502,4.0
20522,135,2505,3.0
20523,135,2560,3.0
20524,135,2571,5.0
20525,135,2599,3.0
20526,135,2605,3.0
20527,135,2628,2.0
20528,135,2683,4.0
20529,135,2692,4.0
20530,135,2700,5.0
20531,135,2706,4.0
20532,135,2707,2.0
